"id";"target_no";"cond_c";"cond_q";"expec";"list"
"l0g69ophopetji8r6jf4c0c1u2";NA;"f1";"q5";"43";1
"l0g69ophopetji8r6jf4c0c1u2";NA;"f2";"q2";"84";1
"l0g69ophopetji8r6jf4c0c1u2";NA;"f13";"q1";"97";1
"l0g69ophopetji8r6jf4c0c1u2";NA;"f5";"q3";"76";1
"l0g69ophopetji8r6jf4c0c1u2";NA;"f10";"q4";"61";1
"m9vldljuccobe4qd8gf8t8du27";NA;"f12";"q2";"100";1
"m9vldljuccobe4qd8gf8t8du27";NA;"f3";"q5";"0";1
"m9vldljuccobe4qd8gf8t8du27";NA;"f8";"q2";"90";1
"m9vldljuccobe4qd8gf8t8du27";NA;"f1";"q4";"88";1
"m9vldljuccobe4qd8gf8t8du27";NA;"f4";"q5";"82";1
"m9vldljuccobe4qd8gf8t8du27";NA;"f14";"q2";"31";1
"m9vldljuccobe4qd8gf8t8du27";NA;"f10";"q4";"59";1
"m9vldljuccobe4qd8gf8t8du27";NA;"f5";"q3";"99";1
"m9vldljuccobe4qd8gf8t8du27";NA;"f11";"q4";"77";1
"m9vldljuccobe4qd8gf8t8du27";NA;"f9";"q5";"85";1
"m9vldljuccobe4qd8gf8t8du27";NA;"f13";"q5";"0";1
"m9vldljuccobe4qd8gf8t8du27";NA;"f6";"q2";"100";1
"m9vldljuccobe4qd8gf8t8du27";NA;"f2";"q4";"100";1
"m9vldljuccobe4qd8gf8t8du27";NA;"f7";"q4";"63";1
"mlihsplnieda451rpode3vh692";NA;"f2";"q3";"100";1
"mlihsplnieda451rpode3vh692";NA;"f5";"q5";"0";1
"mlihsplnieda451rpode3vh692";NA;"f12";"q2";"71";1
"mlihsplnieda451rpode3vh692";NA;"f6";"q3";"81";1
"mlihsplnieda451rpode3vh692";NA;"f9";"q4";"76";1
"mlihsplnieda451rpode3vh692";NA;"f10";"q1";"100";1
"mlihsplnieda451rpode3vh692";NA;"f8";"q4";"85";1
"mlihsplnieda451rpode3vh692";NA;"f11";"q1";"93";1
"mlihsplnieda451rpode3vh692";NA;"f4";"q1";"100";1
"mlihsplnieda451rpode3vh692";NA;"f14";"q5";"0";1
"mlihsplnieda451rpode3vh692";NA;"f3";"q2";"90";1
"mlihsplnieda451rpode3vh692";NA;"f13";"q1";"100";1
"mlihsplnieda451rpode3vh692";NA;"f1";"q3";"100";1
"mlihsplnieda451rpode3vh692";NA;"f7";"q2";"82";1
"mpugq2638glv4a9i4mfi8r07g3";NA;"f9";"q2";"86";1
"mpugq2638glv4a9i4mfi8r07g3";NA;"f2";"q5";"21";1
"mpugq2638glv4a9i4mfi8r07g3";NA;"f14";"q3";"6";1
"mpugq2638glv4a9i4mfi8r07g3";NA;"f10";"q2";"7";1
"mpugq2638glv4a9i4mfi8r07g3";NA;"f13";"q5";"0";1
"mpugq2638glv4a9i4mfi8r07g3";NA;"f4";"q2";"3";1
"mpugq2638glv4a9i4mfi8r07g3";NA;"f12";"q4";"8";1
"mpugq2638glv4a9i4mfi8r07g3";NA;"f8";"q2";"73";1
"mpugq2638glv4a9i4mfi8r07g3";NA;"f6";"q2";"100";1
"mpugq2638glv4a9i4mfi8r07g3";NA;"f11";"q2";"96";1
"mpugq2638glv4a9i4mfi8r07g3";NA;"f3";"q1";"100";1
"mpugq2638glv4a9i4mfi8r07g3";NA;"f5";"q5";"14";1
"mpugq2638glv4a9i4mfi8r07g3";NA;"f7";"q2";"21";1
"mpugq2638glv4a9i4mfi8r07g3";NA;"f1";"q5";"5";1
"nvpitnpqctsu7jqa1le6avbqg1";NA;"f1";"q1";"0";1
"nvpitnpqctsu7jqa1le6avbqg1";NA;"f14";"q2";"71";1
"nvpitnpqctsu7jqa1le6avbqg1";NA;"f3";"q2";"100";1
"nvpitnpqctsu7jqa1le6avbqg1";NA;"f5";"q2";"86";1
"nvpitnpqctsu7jqa1le6avbqg1";NA;"f11";"q1";"92";1
"nvpitnpqctsu7jqa1le6avbqg1";NA;"f9";"q4";"61";1
"nvpitnpqctsu7jqa1le6avbqg1";NA;"f6";"q4";"21";1
"nvpitnpqctsu7jqa1le6avbqg1";NA;"f4";"q1";"100";1
"nvpitnpqctsu7jqa1le6avbqg1";NA;"f8";"q2";"100";1
"nvpitnpqctsu7jqa1le6avbqg1";NA;"f7";"q3";"0";1
"nvpitnpqctsu7jqa1le6avbqg1";NA;"f2";"q5";"100";1
"nvpitnpqctsu7jqa1le6avbqg1";NA;"f12";"q5";"0";1
"nvpitnpqctsu7jqa1le6avbqg1";NA;"f13";"q1";"100";1
"nvpitnpqctsu7jqa1le6avbqg1";NA;"f10";"q3";"0";1
"odanj9ngk8jvsnp2pfbhqfhal2";NA;"f9";"q1";"66";1
"odanj9ngk8jvsnp2pfbhqfhal2";NA;"f2";"q1";"58";1
"odanj9ngk8jvsnp2pfbhqfhal2";NA;"f10";"q5";"74";1
"odanj9ngk8jvsnp2pfbhqfhal2";NA;"f4";"q3";"62";1
"odanj9ngk8jvsnp2pfbhqfhal2";NA;"f11";"q3";"6";1
"odanj9ngk8jvsnp2pfbhqfhal2";NA;"f8";"q1";"69";1
"odanj9ngk8jvsnp2pfbhqfhal2";NA;"f7";"q5";"4";1
"odanj9ngk8jvsnp2pfbhqfhal2";NA;"f14";"q2";"42";1
"odanj9ngk8jvsnp2pfbhqfhal2";NA;"f3";"q3";"23";1
"odanj9ngk8jvsnp2pfbhqfhal2";NA;"f6";"q1";"61";1
"odanj9ngk8jvsnp2pfbhqfhal2";NA;"f13";"q1";"97";1
"odanj9ngk8jvsnp2pfbhqfhal2";NA;"f1";"q2";"24";1
"odanj9ngk8jvsnp2pfbhqfhal2";NA;"f12";"q5";"1";1
"odanj9ngk8jvsnp2pfbhqfhal2";NA;"f5";"q1";"35";1
"olmvjd6s03vnm8sc2nhcou3l30";NA;"f1";"q1";"5";1
"olmvjd6s03vnm8sc2nhcou3l30";NA;"f7";"q2";"68";1
"olmvjd6s03vnm8sc2nhcou3l30";NA;"f6";"q3";"17";1
"olmvjd6s03vnm8sc2nhcou3l30";NA;"f13";"q5";"6";1
"olmvjd6s03vnm8sc2nhcou3l30";NA;"f5";"q1";"25";1
"olmvjd6s03vnm8sc2nhcou3l30";NA;"f10";"q1";"66";1
"olmvjd6s03vnm8sc2nhcou3l30";NA;"f8";"q5";"0";1
"olmvjd6s03vnm8sc2nhcou3l30";NA;"f11";"q2";"91";1
"olmvjd6s03vnm8sc2nhcou3l30";NA;"f14";"q1";"54";1
"olmvjd6s03vnm8sc2nhcou3l30";NA;"f12";"q1";"81";1
"olmvjd6s03vnm8sc2nhcou3l30";NA;"f2";"q5";"49";1
"olmvjd6s03vnm8sc2nhcou3l30";NA;"f9";"q2";"58";1
"olmvjd6s03vnm8sc2nhcou3l30";NA;"f3";"q3";"78";1
"olmvjd6s03vnm8sc2nhcou3l30";NA;"f4";"q4";"41";1
"pc85ap8dovc53j83cq8pqi2pd0";NA;"f11";"q5";"0";1
"pc85ap8dovc53j83cq8pqi2pd0";NA;"f5";"q1";"29";1
"pc85ap8dovc53j83cq8pqi2pd0";NA;"f9";"q3";"46";1
"pc85ap8dovc53j83cq8pqi2pd0";NA;"f3";"q1";"100";1
"pc85ap8dovc53j83cq8pqi2pd0";NA;"f2";"q5";"100";1
"pc85ap8dovc53j83cq8pqi2pd0";NA;"f14";"q5";"0";1
"pc85ap8dovc53j83cq8pqi2pd0";NA;"f13";"q2";"42";1
"pc85ap8dovc53j83cq8pqi2pd0";NA;"f10";"q2";"0";1
"pc85ap8dovc53j83cq8pqi2pd0";NA;"f8";"q4";"16";1
"pc85ap8dovc53j83cq8pqi2pd0";NA;"f1";"q2";"55";1
"pc85ap8dovc53j83cq8pqi2pd0";NA;"f12";"q2";"0";1
"pc85ap8dovc53j83cq8pqi2pd0";NA;"f7";"q1";"0";1
"pc85ap8dovc53j83cq8pqi2pd0";NA;"f6";"q3";"0";1
"pc85ap8dovc53j83cq8pqi2pd0";NA;"f4";"q4";"0";1
"pruersqa8c4tdv6t69lf6175c5";NA;"f9";"q1";"59";1
"pruersqa8c4tdv6t69lf6175c5";NA;"f1";"q4";"57";1
"pruersqa8c4tdv6t69lf6175c5";NA;"f6";"q5";"34";1
"pruersqa8c4tdv6t69lf6175c5";NA;"f7";"q5";"21";1
"pruersqa8c4tdv6t69lf6175c5";NA;"f2";"q1";"69";1
"pruersqa8c4tdv6t69lf6175c5";NA;"f5";"q1";"74";1
"pruersqa8c4tdv6t69lf6175c5";NA;"f4";"q4";"77";1
"pruersqa8c4tdv6t69lf6175c5";NA;"f13";"q1";"100";1
"pruersqa8c4tdv6t69lf6175c5";NA;"f12";"q1";"82";1
"pruersqa8c4tdv6t69lf6175c5";NA;"f14";"q1";"80";1
"pruersqa8c4tdv6t69lf6175c5";NA;"f3";"q4";"0";1
"pruersqa8c4tdv6t69lf6175c5";NA;"f8";"q5";"0";1
"pruersqa8c4tdv6t69lf6175c5";NA;"f11";"q4";"0";1
"pruersqa8c4tdv6t69lf6175c5";NA;"f10";"q2";"39";1
"q6329ddj41rl910cu46p2jcde2";NA;"f3";"q4";"0";1
"q6329ddj41rl910cu46p2jcde2";NA;"f1";"q2";"6";1
"q6329ddj41rl910cu46p2jcde2";NA;"f13";"q5";"0";1
"q6329ddj41rl910cu46p2jcde2";NA;"f10";"q4";"70";1
"q6329ddj41rl910cu46p2jcde2";NA;"f9";"q5";"0";1
"q6329ddj41rl910cu46p2jcde2";NA;"f8";"q4";"4";1
"q6329ddj41rl910cu46p2jcde2";NA;"f12";"q2";"64";1
"q6329ddj41rl910cu46p2jcde2";NA;"f4";"q3";"91";1
"q6329ddj41rl910cu46p2jcde2";NA;"f7";"q2";"92";1
"q6329ddj41rl910cu46p2jcde2";NA;"f11";"q4";"25";1
"q6329ddj41rl910cu46p2jcde2";NA;"f5";"q3";"100";1
"q6329ddj41rl910cu46p2jcde2";NA;"f6";"q5";"70";1
"q6329ddj41rl910cu46p2jcde2";NA;"f2";"q2";"52";1
"q6329ddj41rl910cu46p2jcde2";NA;"f14";"q1";"100";1
"qkih3gqfnppihg0pne9i3b4hq4";NA;"f5";"q3";"82";1
"qkih3gqfnppihg0pne9i3b4hq4";NA;"f4";"q4";"0";1
"qkih3gqfnppihg0pne9i3b4hq4";NA;"f6";"q3";"40";1
"qkih3gqfnppihg0pne9i3b4hq4";NA;"f3";"q2";"0";1
"qkih3gqfnppihg0pne9i3b4hq4";NA;"f12";"q4";"0";1
"qkih3gqfnppihg0pne9i3b4hq4";NA;"f14";"q2";"0";1
"qkih3gqfnppihg0pne9i3b4hq4";NA;"f8";"q3";"85";1
"qkih3gqfnppihg0pne9i3b4hq4";NA;"f7";"q4";"64";1
"qkih3gqfnppihg0pne9i3b4hq4";NA;"f10";"q3";"0";1
"qkih3gqfnppihg0pne9i3b4hq4";NA;"f11";"q1";"0";1
"qkih3gqfnppihg0pne9i3b4hq4";NA;"f9";"q5";"0";1
"qkih3gqfnppihg0pne9i3b4hq4";NA;"f13";"q1";"100";1
"qkih3gqfnppihg0pne9i3b4hq4";NA;"f2";"q1";"52";1
"qkih3gqfnppihg0pne9i3b4hq4";NA;"f1";"q2";"0";1
"rv0338rvvvg40k6nv6gj3heaj7";NA;"f7";"q5";"9";1
"rv0338rvvvg40k6nv6gj3heaj7";NA;"f5";"q1";"88";1
"rv0338rvvvg40k6nv6gj3heaj7";NA;"f2";"q3";"56";1
"rv0338rvvvg40k6nv6gj3heaj7";NA;"f13";"q1";"100";1
"rv0338rvvvg40k6nv6gj3heaj7";NA;"f11";"q2";"90";1
"rv0338rvvvg40k6nv6gj3heaj7";NA;"f6";"q4";"0";1
"rv0338rvvvg40k6nv6gj3heaj7";NA;"f10";"q4";"78";1
"rv0338rvvvg40k6nv6gj3heaj7";NA;"f4";"q3";"0";1
"rv0338rvvvg40k6nv6gj3heaj7";NA;"f1";"q5";"14";1
"rv0338rvvvg40k6nv6gj3heaj7";NA;"f14";"q4";"19";1
"rv0338rvvvg40k6nv6gj3heaj7";NA;"f8";"q1";"71";1
"rv0338rvvvg40k6nv6gj3heaj7";NA;"f3";"q2";"83";1
"rv0338rvvvg40k6nv6gj3heaj7";NA;"f9";"q5";"38";1
"rv0338rvvvg40k6nv6gj3heaj7";NA;"f12";"q4";"0";1
"sv7vpmugbdjfnl4rvp1kh0vs34";NA;"f9";"q5";"30";1
"sv7vpmugbdjfnl4rvp1kh0vs34";NA;"f8";"q3";"100";1
"sv7vpmugbdjfnl4rvp1kh0vs34";NA;"f13";"q5";"0";1
"sv7vpmugbdjfnl4rvp1kh0vs34";NA;"f5";"q3";"70";1
"sv7vpmugbdjfnl4rvp1kh0vs34";NA;"f7";"q5";"32";1
"sv7vpmugbdjfnl4rvp1kh0vs34";NA;"f14";"q2";"0";1
"sv7vpmugbdjfnl4rvp1kh0vs34";NA;"f6";"q2";"100";1
"sv7vpmugbdjfnl4rvp1kh0vs34";NA;"f12";"q2";"83";1
"sv7vpmugbdjfnl4rvp1kh0vs34";NA;"f11";"q2";"100";1
"sv7vpmugbdjfnl4rvp1kh0vs34";NA;"f4";"q3";"53";1
"sv7vpmugbdjfnl4rvp1kh0vs34";NA;"f3";"q3";"49";1
"sv7vpmugbdjfnl4rvp1kh0vs34";NA;"f2";"q5";"82";1
"sv7vpmugbdjfnl4rvp1kh0vs34";NA;"f10";"q3";"0";1
"sv7vpmugbdjfnl4rvp1kh0vs34";NA;"f1";"q4";"55";1
"tkoifl7a977maao066k3v04dk4";NA;"f13";"q1";"96";1
"tkoifl7a977maao066k3v04dk4";NA;"f8";"q2";"45";1
"tkoifl7a977maao066k3v04dk4";NA;"f5";"q2";"41";1
"tkoifl7a977maao066k3v04dk4";NA;"f1";"q2";"76";1
"tkoifl7a977maao066k3v04dk4";NA;"f3";"q5";"0";1
"tkoifl7a977maao066k3v04dk4";NA;"f6";"q3";"43";1
"tkoifl7a977maao066k3v04dk4";NA;"f12";"q1";"76";1
"tkoifl7a977maao066k3v04dk4";NA;"f9";"q1";"85";1
"tkoifl7a977maao066k3v04dk4";NA;"f11";"q3";"0";1
"tkoifl7a977maao066k3v04dk4";NA;"f14";"q5";"7";1
"tkoifl7a977maao066k3v04dk4";NA;"f7";"q1";"9";1
"tkoifl7a977maao066k3v04dk4";NA;"f2";"q3";"82";1
"tkoifl7a977maao066k3v04dk4";NA;"f10";"q1";"94";1
"tkoifl7a977maao066k3v04dk4";NA;"f4";"q1";"93";1
"vis02hh2jo0pc8rflih5fseev2";NA;"f5";"q4";"100";1
"vis02hh2jo0pc8rflih5fseev2";NA;"f8";"q1";"0";1
"vis02hh2jo0pc8rflih5fseev2";NA;"f11";"q3";"0";1
"vis02hh2jo0pc8rflih5fseev2";NA;"f13";"q2";"0";1
"vis02hh2jo0pc8rflih5fseev2";NA;"f6";"q3";"0";1
"vis02hh2jo0pc8rflih5fseev2";NA;"f2";"q5";"0";1
"vis02hh2jo0pc8rflih5fseev2";NA;"f10";"q3";"0";1
"vis02hh2jo0pc8rflih5fseev2";NA;"f4";"q1";"100";1
"vis02hh2jo0pc8rflih5fseev2";NA;"f14";"q2";"0";1
"vis02hh2jo0pc8rflih5fseev2";NA;"f1";"q2";"100";1
"vis02hh2jo0pc8rflih5fseev2";NA;"f12";"q5";"0";1
"vis02hh2jo0pc8rflih5fseev2";NA;"f9";"q4";"0";1
"vis02hh2jo0pc8rflih5fseev2";NA;"f3";"q2";"100";1
"vis02hh2jo0pc8rflih5fseev2";NA;"f7";"q4";"100";1
"2d4oinih2o6mqei0vioigq6hu1";NA;"f1";"q2";"0";2
"2d4oinih2o6mqei0vioigq6hu1";NA;"f7";"q5";"0";2
"2d4oinih2o6mqei0vioigq6hu1";NA;"f9";"q2";"48";2
"2d4oinih2o6mqei0vioigq6hu1";NA;"f4";"q4";"0";2
"2d4oinih2o6mqei0vioigq6hu1";NA;"f11";"q5";"0";2
"2d4oinih2o6mqei0vioigq6hu1";NA;"f13";"q2";"0";2
"2d4oinih2o6mqei0vioigq6hu1";NA;"f14";"q5";"0";2
"2d4oinih2o6mqei0vioigq6hu1";NA;"f12";"q2";"50";2
"2d4oinih2o6mqei0vioigq6hu1";NA;"f6";"q5";"0";2
"2d4oinih2o6mqei0vioigq6hu1";NA;"f8";"q3";"100";2
"2d4oinih2o6mqei0vioigq6hu1";NA;"f10";"q2";"24";2
"2d4oinih2o6mqei0vioigq6hu1";NA;"f2";"q1";"23";2
"2d4oinih2o6mqei0vioigq6hu1";NA;"f3";"q3";"0";2
"2d4oinih2o6mqei0vioigq6hu1";NA;"f5";"q5";"0";2
"46kp4o1k5opbh8upc5895ri4b3";NA;"f6";"q5";"71";2
"46kp4o1k5opbh8upc5895ri4b3";NA;"f4";"q1";"100";2
"46kp4o1k5opbh8upc5895ri4b3";NA;"f13";"q4";"93";2
"46kp4o1k5opbh8upc5895ri4b3";NA;"f1";"q1";"4";2
"46kp4o1k5opbh8upc5895ri4b3";NA;"f2";"q4";"100";2
"46kp4o1k5opbh8upc5895ri4b3";NA;"f11";"q3";"0";2
"46kp4o1k5opbh8upc5895ri4b3";NA;"f7";"q1";"0";2
"46kp4o1k5opbh8upc5895ri4b3";NA;"f10";"q3";"0";2
"46kp4o1k5opbh8upc5895ri4b3";NA;"f9";"q1";"65";2
"46kp4o1k5opbh8upc5895ri4b3";NA;"f3";"q3";"0";2
"46kp4o1k5opbh8upc5895ri4b3";NA;"f14";"q3";"14";2
"46kp4o1k5opbh8upc5895ri4b3";NA;"f8";"q2";"41";2
"46kp4o1k5opbh8upc5895ri4b3";NA;"f5";"q3";"53";2
"46kp4o1k5opbh8upc5895ri4b3";NA;"f12";"q4";"0";2
"565sbiadgbqvl811v248ss2710";NA;"f12";"q1";"72";2
"565sbiadgbqvl811v248ss2710";NA;"f7";"q3";"0";2
"565sbiadgbqvl811v248ss2710";NA;"f3";"q3";"85";2
"565sbiadgbqvl811v248ss2710";NA;"f14";"q5";"0";2
"565sbiadgbqvl811v248ss2710";NA;"f4";"q4";"0";2
"565sbiadgbqvl811v248ss2710";NA;"f8";"q2";"69";2
"565sbiadgbqvl811v248ss2710";NA;"f5";"q3";"100";2
"565sbiadgbqvl811v248ss2710";NA;"f6";"q4";"0";2
"565sbiadgbqvl811v248ss2710";NA;"f10";"q3";"0";2
"565sbiadgbqvl811v248ss2710";NA;"f2";"q3";"86";2
"565sbiadgbqvl811v248ss2710";NA;"f1";"q3";"100";2
"565sbiadgbqvl811v248ss2710";NA;"f11";"q2";"86";2
"565sbiadgbqvl811v248ss2710";NA;"f9";"q5";"0";2
"565sbiadgbqvl811v248ss2710";NA;"f13";"q1";"100";2
"5d4ca60et67jsol5jsel9un3n2";NA;"f9";"q4";"100";2
"5d4ca60et67jsol5jsel9un3n2";NA;"f4";"q1";"99";2
"5d4ca60et67jsol5jsel9un3n2";NA;"f12";"q5";"29";2
"5d4ca60et67jsol5jsel9un3n2";NA;"f1";"q1";"49";2
"5d4ca60et67jsol5jsel9un3n2";NA;"f11";"q4";"77";2
"5d4ca60et67jsol5jsel9un3n2";NA;"f5";"q4";"89";2
"5d4ca60et67jsol5jsel9un3n2";NA;"f14";"q3";"27";2
"5d4ca60et67jsol5jsel9un3n2";NA;"f3";"q3";"85";2
"5d4ca60et67jsol5jsel9un3n2";NA;"f7";"q2";"83";2
"5d4ca60et67jsol5jsel9un3n2";NA;"f6";"q4";"5";2
"5d4ca60et67jsol5jsel9un3n2";NA;"f2";"q4";"85";2
"5d4ca60et67jsol5jsel9un3n2";NA;"f13";"q5";"10";2
"5d4ca60et67jsol5jsel9un3n2";NA;"f8";"q2";"55";2
"5d4ca60et67jsol5jsel9un3n2";NA;"f10";"q1";"19";2
"70t1tqhthg96pcgtehgs6h8g02";NA;"f5";"q5";"12";2
"70t1tqhthg96pcgtehgs6h8g02";NA;"f7";"q1";"38";2
"70t1tqhthg96pcgtehgs6h8g02";NA;"f10";"q3";"14";2
"70t1tqhthg96pcgtehgs6h8g02";NA;"f3";"q5";"0";2
"70t1tqhthg96pcgtehgs6h8g02";NA;"f8";"q4";"30";2
"70t1tqhthg96pcgtehgs6h8g02";NA;"f9";"q1";"81";2
"70t1tqhthg96pcgtehgs6h8g02";NA;"f1";"q3";"83";2
"70t1tqhthg96pcgtehgs6h8g02";NA;"f14";"q5";"0";2
"70t1tqhthg96pcgtehgs6h8g02";NA;"f2";"q5";"72";2
"70t1tqhthg96pcgtehgs6h8g02";NA;"f12";"q4";"0";2
"70t1tqhthg96pcgtehgs6h8g02";NA;"f4";"q2";"9";2
"70t1tqhthg96pcgtehgs6h8g02";NA;"f13";"q4";"76";2
"70t1tqhthg96pcgtehgs6h8g02";NA;"f6";"q2";"76";2
"70t1tqhthg96pcgtehgs6h8g02";NA;"f11";"q4";"16";2
"787ied613ll1sgtb1nud0cptd5";NA;"f9";"q2";"100";2
"787ied613ll1sgtb1nud0cptd5";NA;"f6";"q3";"17";2
"787ied613ll1sgtb1nud0cptd5";NA;"f1";"q3";"100";2
"787ied613ll1sgtb1nud0cptd5";NA;"f13";"q5";"0";2
"787ied613ll1sgtb1nud0cptd5";NA;"f14";"q5";"0";2
"787ied613ll1sgtb1nud0cptd5";NA;"f10";"q3";"0";2
"787ied613ll1sgtb1nud0cptd5";NA;"f4";"q3";"100";2
"787ied613ll1sgtb1nud0cptd5";NA;"f12";"q3";"50";2
"787ied613ll1sgtb1nud0cptd5";NA;"f7";"q2";"46";2
"787ied613ll1sgtb1nud0cptd5";NA;"f3";"q4";"0";2
"787ied613ll1sgtb1nud0cptd5";NA;"f5";"q4";"100";2
"787ied613ll1sgtb1nud0cptd5";NA;"f2";"q4";"100";2
"787ied613ll1sgtb1nud0cptd5";NA;"f8";"q3";"100";2
"787ied613ll1sgtb1nud0cptd5";NA;"f11";"q5";"0";2
"798usl5a2ipdur7nvlrkt9agq3";NA;"f10";"q2";"28";2
"798usl5a2ipdur7nvlrkt9agq3";NA;"f14";"q2";"4";2
"798usl5a2ipdur7nvlrkt9agq3";NA;"f11";"q3";"52";2
"798usl5a2ipdur7nvlrkt9agq3";NA;"f2";"q1";"100";2
"798usl5a2ipdur7nvlrkt9agq3";NA;"f6";"q5";"45";2
"798usl5a2ipdur7nvlrkt9agq3";NA;"f8";"q1";"85";2
"798usl5a2ipdur7nvlrkt9agq3";NA;"f13";"q5";"0";2
"798usl5a2ipdur7nvlrkt9agq3";NA;"f5";"q4";"3";2
"798usl5a2ipdur7nvlrkt9agq3";NA;"f1";"q1";"62";2
"798usl5a2ipdur7nvlrkt9agq3";NA;"f12";"q4";"0";2
"798usl5a2ipdur7nvlrkt9agq3";NA;"f7";"q2";"72";2
"798usl5a2ipdur7nvlrkt9agq3";NA;"f9";"q2";"57";2
"798usl5a2ipdur7nvlrkt9agq3";NA;"f3";"q4";"0";2
"798usl5a2ipdur7nvlrkt9agq3";NA;"f4";"q3";"79";2
"8an1kg7djt9khhavo91o4dq626";NA;"f6";"q1";"91";2
"8an1kg7djt9khhavo91o4dq626";NA;"f14";"q2";"50";2
"8an1kg7djt9khhavo91o4dq626";NA;"f11";"q3";"1";2
"8an1kg7djt9khhavo91o4dq626";NA;"f4";"q3";"93";2
"8an1kg7djt9khhavo91o4dq626";NA;"f12";"q1";"100";2
"8an1kg7djt9khhavo91o4dq626";NA;"f5";"q2";"85";2
"8an1kg7djt9khhavo91o4dq626";NA;"f8";"q5";"0";2
"8an1kg7djt9khhavo91o4dq626";NA;"f13";"q1";"99";2
"8an1kg7djt9khhavo91o4dq626";NA;"f10";"q4";"93";2
"8an1kg7djt9khhavo91o4dq626";NA;"f3";"q4";"0";2
"8an1kg7djt9khhavo91o4dq626";NA;"f1";"q1";"2";2
"8an1kg7djt9khhavo91o4dq626";NA;"f2";"q1";"28";2
"8an1kg7djt9khhavo91o4dq626";NA;"f7";"q5";"0";2
"8an1kg7djt9khhavo91o4dq626";NA;"f9";"q3";"75";2
"8uutc942bjet89s8la11n2tdm7";NA;"f8";"q2";"97";2
"8uutc942bjet89s8la11n2tdm7";NA;"f13";"q4";"13";2
"8uutc942bjet89s8la11n2tdm7";NA;"f4";"q5";"12";2
"8uutc942bjet89s8la11n2tdm7";NA;"f12";"q5";"0";2
"8uutc942bjet89s8la11n2tdm7";NA;"f3";"q3";"11";2
"8uutc942bjet89s8la11n2tdm7";NA;"f5";"q1";"89";2
"8uutc942bjet89s8la11n2tdm7";NA;"f7";"q4";"92";2
"8uutc942bjet89s8la11n2tdm7";NA;"f9";"q1";"28";2
"8uutc942bjet89s8la11n2tdm7";NA;"f1";"q1";"46";2
"8uutc942bjet89s8la11n2tdm7";NA;"f6";"q4";"17";2
"8uutc942bjet89s8la11n2tdm7";NA;"f11";"q1";"83";2
"8uutc942bjet89s8la11n2tdm7";NA;"f2";"q3";"61";2
"8uutc942bjet89s8la11n2tdm7";NA;"f14";"q5";"9";2
"8uutc942bjet89s8la11n2tdm7";NA;"f10";"q5";"86";2
"975ccs2bqlh65duns9et4u68j1";NA;"f6";"q4";"1";2
"975ccs2bqlh65duns9et4u68j1";NA;"f2";"q1";"89";2
"975ccs2bqlh65duns9et4u68j1";NA;"f14";"q4";"0";2
"975ccs2bqlh65duns9et4u68j1";NA;"f8";"q3";"18";2
"975ccs2bqlh65duns9et4u68j1";NA;"f10";"q4";"70";2
"975ccs2bqlh65duns9et4u68j1";NA;"f5";"q1";"0";2
"975ccs2bqlh65duns9et4u68j1";NA;"f13";"q5";"0";2
"975ccs2bqlh65duns9et4u68j1";NA;"f7";"q1";"1";2
"975ccs2bqlh65duns9et4u68j1";NA;"f3";"q3";"27";2
"975ccs2bqlh65duns9et4u68j1";NA;"f1";"q5";"7";2
"975ccs2bqlh65duns9et4u68j1";NA;"f4";"q3";"81";2
"975ccs2bqlh65duns9et4u68j1";NA;"f11";"q1";"0";2
"975ccs2bqlh65duns9et4u68j1";NA;"f9";"q4";"2";2
"975ccs2bqlh65duns9et4u68j1";NA;"f12";"q1";"57";2
"9v2a18st9b7pjd35ajps6gvvr3";NA;"f11";"q2";"65";2
"9v2a18st9b7pjd35ajps6gvvr3";NA;"f7";"q2";"69";2
"9v2a18st9b7pjd35ajps6gvvr3";NA;"f9";"q5";"74";2
"9v2a18st9b7pjd35ajps6gvvr3";NA;"f1";"q5";"22";2
"9v2a18st9b7pjd35ajps6gvvr3";NA;"f12";"q1";"82";2
"9v2a18st9b7pjd35ajps6gvvr3";NA;"f10";"q5";"82";2
"9v2a18st9b7pjd35ajps6gvvr3";NA;"f13";"q2";"50";2
"9v2a18st9b7pjd35ajps6gvvr3";NA;"f2";"q2";"75";2
"9v2a18st9b7pjd35ajps6gvvr3";NA;"f5";"q4";"66";2
"9v2a18st9b7pjd35ajps6gvvr3";NA;"f3";"q3";"69";2
"9v2a18st9b7pjd35ajps6gvvr3";NA;"f8";"q1";"87";2
"9v2a18st9b7pjd35ajps6gvvr3";NA;"f4";"q4";"55";2
"9v2a18st9b7pjd35ajps6gvvr3";NA;"f14";"q3";"19";2
"9v2a18st9b7pjd35ajps6gvvr3";NA;"f6";"q5";"62";2
"ajqiq6j215nt4n28ast7r9u885";NA;"f14";"q5";"0";2
"ajqiq6j215nt4n28ast7r9u885";NA;"f12";"q3";"59";2
"ajqiq6j215nt4n28ast7r9u885";NA;"f9";"q4";"13";2
"ajqiq6j215nt4n28ast7r9u885";NA;"f2";"q5";"62";2
"ajqiq6j215nt4n28ast7r9u885";NA;"f7";"q5";"0";2
"ajqiq6j215nt4n28ast7r9u885";NA;"f4";"q4";"29";2
"ajqiq6j215nt4n28ast7r9u885";NA;"f5";"q1";"66";2
"ajqiq6j215nt4n28ast7r9u885";NA;"f13";"q3";"16";2
