"id";"cond_c";"target_no";"condA";"condB";"judgment";"list"
"c9unlsbjncaimprrlddeeenu62";"control";"3";"definite";"pro";-88;8
"c9unlsbjncaimprrlddeeenu62";"f";"7";"no_dm";"dm";43;8
"c9unlsbjncaimprrlddeeenu62";"control";"2";"definite";"pro";-77;8
"c9unlsbjncaimprrlddeeenu62";"f";"4";"unfront";"front";-8;8
"c9unlsbjncaimprrlddeeenu62";"control";"1";"definite";"pro";-16;8
"c9unlsbjncaimprrlddeeenu62";"f";"8";"no_dm";"dm";67;8
"c9unlsbjncaimprrlddeeenu62";"f";"6";"no_dm";"dm";58;8
"c9unlsbjncaimprrlddeeenu62";"f";"1";"unfront";"front";0;8
"c9unlsbjncaimprrlddeeenu62";"control";"4";"definite";"pro";-67;8
"c9unlsbjncaimprrlddeeenu62";"f";"5";"dm";"no_dm";-90;8
"e3knau885h3c4ppgcv46jem981";"f";"2";"unfront";"front";12;8
"e3knau885h3c4ppgcv46jem981";"f";"8";"no_dm";"dm";100;8
"e3knau885h3c4ppgcv46jem981";"f";"7";"dm";"no_dm";71;8
"e3knau885h3c4ppgcv46jem981";"control";"2";"definite";"pro";-100;8
"e3knau885h3c4ppgcv46jem981";"control";"3";"definite";"pro";-100;8
"e3knau885h3c4ppgcv46jem981";"f";"5";"no_dm";"dm";35;8
"e3knau885h3c4ppgcv46jem981";"control";"4";"definite";"pro";100;8
"e3knau885h3c4ppgcv46jem981";"f";"3";"front";"unfront";23;8
"e3knau885h3c4ppgcv46jem981";"f";"1";"front";"unfront";-86;8
"e3knau885h3c4ppgcv46jem981";"f";"6";"no_dm";"dm";63;8
"e3knau885h3c4ppgcv46jem981";"control";"1";"definite";"pro";-100;8
"e3knau885h3c4ppgcv46jem981";"f";"4";"unfront";"front";-100;8
"ipqp4gohjds6q9at25scgvho96";"f";"7";"no_dm";"dm";100;8
"ipqp4gohjds6q9at25scgvho96";"f";"6";"no_dm";"dm";100;8
"ipqp4gohjds6q9at25scgvho96";"control";"4";"definite";"pro";100;8
"ipqp4gohjds6q9at25scgvho96";"f";"2";"front";"unfront";0;8
"ipqp4gohjds6q9at25scgvho96";"control";"3";"definite";"pro";0;8
"ipqp4gohjds6q9at25scgvho96";"f";"3";"front";"unfront";100;8
"ipqp4gohjds6q9at25scgvho96";"control";"1";"definite";"pro";-100;8
"ipqp4gohjds6q9at25scgvho96";"f";"8";"dm";"no_dm";-100;8
"ipqp4gohjds6q9at25scgvho96";"f";"4";"front";"unfront";100;8
"ipqp4gohjds6q9at25scgvho96";"f";"1";"unfront";"front";100;8
"ipqp4gohjds6q9at25scgvho96";"control";"2";"definite";"pro";-100;8
"ipqp4gohjds6q9at25scgvho96";"f";"5";"no_dm";"dm";100;8
"jhf8ecji4qifvcdt2vi7unv425";"control";"1";"definite";"pro";-91;8
"jhf8ecji4qifvcdt2vi7unv425";"f";"6";"dm";"no_dm";-55;8
"jhf8ecji4qifvcdt2vi7unv425";"f";"7";"dm";"no_dm";-80;8
"jhf8ecji4qifvcdt2vi7unv425";"control";"4";"definite";"pro";65;8
"jhf8ecji4qifvcdt2vi7unv425";"f";"4";"unfront";"front";-10;8
"jhf8ecji4qifvcdt2vi7unv425";"f";"2";"unfront";"front";-16;8
"jhf8ecji4qifvcdt2vi7unv425";"control";"2";"definite";"pro";-100;8
"jhf8ecji4qifvcdt2vi7unv425";"control";"3";"definite";"pro";90;8
"jhf8ecji4qifvcdt2vi7unv425";"f";"3";"front";"unfront";-35;8
"jhf8ecji4qifvcdt2vi7unv425";"f";"8";"dm";"no_dm";-73;8
"jhf8ecji4qifvcdt2vi7unv425";"f";"5";"dm";"no_dm";-87;8
"jhf8ecji4qifvcdt2vi7unv425";"f";"1";"unfront";"front";-27;8
"me75ih2rqsobjm1ndi6737u8i6";"f";"2";"front";"unfront";-53;8
"me75ih2rqsobjm1ndi6737u8i6";"f";"8";"dm";"no_dm";-100;8
"me75ih2rqsobjm1ndi6737u8i6";"f";"7";"no_dm";"dm";100;8
"me75ih2rqsobjm1ndi6737u8i6";"f";"3";"unfront";"front";-95;8
"me75ih2rqsobjm1ndi6737u8i6";"f";"5";"dm";"no_dm";-90;8
"me75ih2rqsobjm1ndi6737u8i6";"control";"4";"definite";"pro";100;8
"me75ih2rqsobjm1ndi6737u8i6";"control";"1";"definite";"pro";-100;8
"me75ih2rqsobjm1ndi6737u8i6";"control";"3";"definite";"pro";100;8
"me75ih2rqsobjm1ndi6737u8i6";"control";"2";"definite";"pro";-100;8
"me75ih2rqsobjm1ndi6737u8i6";"f";"4";"unfront";"front";-78;8
"me75ih2rqsobjm1ndi6737u8i6";"f";"6";"no_dm";"dm";34;8
"me75ih2rqsobjm1ndi6737u8i6";"f";"1";"front";"unfront";-48;8
"n8ngdml1pha61pmsg7a91dja65";"control";"3";"definite";"pro";52;8
"n8ngdml1pha61pmsg7a91dja65";"f";"3";"front";"unfront";36;8
"n8ngdml1pha61pmsg7a91dja65";"f";"5";"no_dm";"dm";67;8
"n8ngdml1pha61pmsg7a91dja65";"control";"2";"definite";"pro";-94;8
"n8ngdml1pha61pmsg7a91dja65";"f";"1";"front";"unfront";89;8
"n8ngdml1pha61pmsg7a91dja65";"f";"4";"front";"unfront";81;8
"n8ngdml1pha61pmsg7a91dja65";"f";"6";"no_dm";"dm";67;8
"n8ngdml1pha61pmsg7a91dja65";"control";"1";"definite";"pro";-78;8
"n8ngdml1pha61pmsg7a91dja65";"f";"2";"unfront";"front";-82;8
"n8ngdml1pha61pmsg7a91dja65";"f";"7";"no_dm";"dm";86;8
"n8ngdml1pha61pmsg7a91dja65";"f";"8";"dm";"no_dm";-88;8
"n8ngdml1pha61pmsg7a91dja65";"control";"4";"definite";"pro";36;8
"njerc5qq05jlmtf3ivt3suj6k4";"f";"4";"front";"unfront";100;8
"njerc5qq05jlmtf3ivt3suj6k4";"control";"4";"definite";"pro";100;8
"njerc5qq05jlmtf3ivt3suj6k4";"f";"7";"dm";"no_dm";-100;8
"njerc5qq05jlmtf3ivt3suj6k4";"control";"3";"definite";"pro";16;8
"njerc5qq05jlmtf3ivt3suj6k4";"f";"5";"dm";"no_dm";-100;8
"njerc5qq05jlmtf3ivt3suj6k4";"control";"2";"definite";"pro";-100;8
"njerc5qq05jlmtf3ivt3suj6k4";"f";"3";"unfront";"front";1;8
"njerc5qq05jlmtf3ivt3suj6k4";"f";"2";"front";"unfront";0;8
"njerc5qq05jlmtf3ivt3suj6k4";"control";"1";"definite";"pro";-100;8
"njerc5qq05jlmtf3ivt3suj6k4";"f";"1";"unfront";"front";-100;8
"njerc5qq05jlmtf3ivt3suj6k4";"f";"8";"dm";"no_dm";-100;8
"njerc5qq05jlmtf3ivt3suj6k4";"f";"6";"no_dm";"dm";23;8
"oekci8rhtvnrj4eiofn52u08h7";"f";"7";"dm";"no_dm";-100;8
"oekci8rhtvnrj4eiofn52u08h7";"control";"3";"definite";"pro";100;8
"oekci8rhtvnrj4eiofn52u08h7";"f";"4";"unfront";"front";-54;8
"oekci8rhtvnrj4eiofn52u08h7";"f";"2";"front";"unfront";-61;8
"oekci8rhtvnrj4eiofn52u08h7";"f";"6";"dm";"no_dm";-100;8
"oekci8rhtvnrj4eiofn52u08h7";"f";"3";"unfront";"front";-86;8
"oekci8rhtvnrj4eiofn52u08h7";"control";"1";"definite";"pro";-100;8
"oekci8rhtvnrj4eiofn52u08h7";"f";"8";"no_dm";"dm";100;8
"oekci8rhtvnrj4eiofn52u08h7";"control";"4";"definite";"pro";100;8
"oekci8rhtvnrj4eiofn52u08h7";"f";"1";"unfront";"front";-58;8
"oekci8rhtvnrj4eiofn52u08h7";"control";"2";"definite";"pro";-100;8
"oekci8rhtvnrj4eiofn52u08h7";"f";"5";"no_dm";"dm";100;8
"orfihamld33ibqbrqr5ho6prg3";"control";"4";"definite";"pro";-100;8
"orfihamld33ibqbrqr5ho6prg3";"f";"5";"no_dm";"dm";100;8
"orfihamld33ibqbrqr5ho6prg3";"f";"7";"dm";"no_dm";100;8
"orfihamld33ibqbrqr5ho6prg3";"control";"2";"definite";"pro";-100;8
"orfihamld33ibqbrqr5ho6prg3";"f";"4";"unfront";"front";-75;8
"orfihamld33ibqbrqr5ho6prg3";"control";"3";"definite";"pro";100;8
"orfihamld33ibqbrqr5ho6prg3";"f";"3";"front";"unfront";20;8
"orfihamld33ibqbrqr5ho6prg3";"f";"2";"front";"unfront";-98;8
"orfihamld33ibqbrqr5ho6prg3";"f";"1";"front";"unfront";100;8
"orfihamld33ibqbrqr5ho6prg3";"f";"6";"dm";"no_dm";-100;8
"orfihamld33ibqbrqr5ho6prg3";"control";"1";"definite";"pro";-100;8
"orfihamld33ibqbrqr5ho6prg3";"f";"8";"dm";"no_dm";-100;8
"s3fvnahd0bdrg4gem7fclh7145";"f";"8";"dm";"no_dm";-33;8
"s3fvnahd0bdrg4gem7fclh7145";"f";"6";"no_dm";"dm";58;8
"s3fvnahd0bdrg4gem7fclh7145";"f";"5";"dm";"no_dm";-71;8
"s3fvnahd0bdrg4gem7fclh7145";"f";"2";"front";"unfront";100;8
"s3fvnahd0bdrg4gem7fclh7145";"control";"3";"definite";"pro";76;8
"s3fvnahd0bdrg4gem7fclh7145";"f";"1";"unfront";"front";-76;8
"s3fvnahd0bdrg4gem7fclh7145";"control";"4";"definite";"pro";42;8
"s3fvnahd0bdrg4gem7fclh7145";"f";"7";"dm";"no_dm";-71;8
"s3fvnahd0bdrg4gem7fclh7145";"f";"4";"front";"unfront";71;8
"s3fvnahd0bdrg4gem7fclh7145";"control";"2";"definite";"pro";-88;8
"s3fvnahd0bdrg4gem7fclh7145";"f";"3";"unfront";"front";-33;8
"s3fvnahd0bdrg4gem7fclh7145";"control";"1";"definite";"pro";-45;8
